0.06 -10 0.76577 9.2765 32.5842 32.584 0.45
0.06 -9 0.59975 12.5192 32.6227 32.627 0.4
0.06 -8 0.44588 10.1898 32.6377 32.6421 0.45
0.06 -7 0.32425 7.3818 32.5152 32.5152 0.35
0.06 -6 -0.74246 14.5261 33.0105 33.0105 2.3
0.06 -5 -0.96049 14.9813 32.6609 32.6607 0.55
0.06 -4 -1.0192 12.9801 32.3201 32.3201 0.15
0.06 -3 -1.0704 14.6894 31.9877 31.9876 0.2
0.06 -2 -1.1452 9.6202 31.6635 31.6635 0.75
0.06 -1 -1.092 13.1519 31.3471 33.1208 15.1
0.06 0 -1.1457 12.6621 31.0378 34.0949 3.25
0.07 -50 6.6398 7.8437 32.7467 32.7462 0.35
0.07 -49 6.4339 5.9692 32.7626 32.7621 0.35
0.07 -48 6.2583 7.9427 32.8635 32.8633 0.45
0.07 -47 6.2168 8.6591 32.7981 32.7978 0.35
0.07 -46 6.0188 6.4667 32.7357 32.7352 0.35
0.07 -45 5.8619 5.8083 32.7423 32.7418 0.35
0.07 -44 5.6795 8.0807 32.8055 32.8052 0.4
0.07 -43 5.6615 9.7342 32.7525 32.7522 0.35
0.07 -42 5.5092 9.7517 32.7399 32.7393 0.35
0.07 -41 5.3322 9.0622 32.7371 32.7368 0.3
0.07 -40 5.1395 5.6507 32.7571 32.7566 0.35
0.07 -39 4.941 8.447 32.7805 32.7805 0.35
0.07 -38 4.8116 9.3972 32.7327 32.733 0.3
0.07 -37 4.6521 7.2758 32.7167 32.7164 0.3
0.07 -36 4.5213 6.2266 32.744 32.744 0.3
0.07 -35 4.3792 8.0145 32.7382 32.7379 0.3
0.07 -34 4.1832 7.4794 32.7264 32.7264 0.3
0.07 -33 4.0437 5.9733 32.7843 32.7841 0.35
0.07 -32 3.8713 7.1463 32.7399 32.7399 0.3
0.07 -31 3.7579 6.0894 32.7964 32.7962 0.4
0.07 -30 3.618 8.3504 32.7604 32.7604 0.35
0.07 -29 3.4733 10.1411 32.7481 32.7489 0.3
0.07 -28 3.2944 9.7227 32.8368 32.8363 0.5
0.07 -27 3.1678 7.2519 32.7808 32.7805 0.4
0.07 -26 3.0726 11.8901 32.6087 32.609 0.2
0.07 -25 2.8582 9.3882 32.8203 32.8198 0.45
0.07 -24 2.6796 9.5857 32.8335 32.8335 0.45
0.07 -23 2.5088 8.3999 32.8102 32.8104 0.4
0.07 -22 2.4122 11.7468 32.7514 32.753 0.3
0.07 -21 2.2747 6.8962 32.7228 32.7228 0.3
0.07 -20 2.1365 7.6132 32.8511 32.8514 0.5
0.07 -19 2.0073 10.8529 32.638 32.6385 0.2
0.07 -18 1.8691 12.6403 32.6459 32.6464 0.25
0.07 -17 1.7516 12.0827 32.5258 32.5264 0.1
0.07 -16 1.6009 12.0333 32.5361 32.5364 0.15
0.07 -15 1.4801 13.4986 32.5464 32.5473 0.15
0.07 -14 1.3099 12.6836 32.5585 32.559 0.15
0.07 -13 1.1419 9.458 32.7962 32.7962 0.35
0.07 -12 0.93837 7.3628 32.8236 32.8239 0.4
0.07 -11 0.82756 12.0682 32.7213 32.7224 0.25
0.07 -10 0.66945 10.3001 32.7339 32.7347 0.3
0.07 -9 0.4874 11.6322 32.8714 32.8746 0.45
